URL,Entered On,Sale Date,Winning Bid,Reserve / Bids,DISTILLERY,VINTAGE,REGION,BOTTLER,CASK TYPE,BOTTLED STRENGTH,BOTTLE SIZE,DISTILLERY STATUS,AGE,ABV (%),Volume (L),LOA (Litres of Alcohol),Reserve Met?,Where?
https://whiskyauctioneer.com/lot/0324-01/cask-bruichladdich-2005-fresh-bourbon-barrel-396-stored-bruichladdich,2025-04-14 00:00:00,2024-04-08 00:00:00,15000,(RESERVE NOT MET) THIS LOT CURRENTLY HAS: 14 BIDS,BRUICHLADDICH,2005,ISLAY,STILL IN CASK,FRESH BOURBON BARREL,60.9% AS OF 02/2024,87.4 RLA AS OF 02/2024,OPERATIONAL,19,60.9,143.5139573,87.4,No,WhiskyAuction
https://whiskyauctioneer.com/lot/0823-01/1-bruichladdich-2007-fresh-bourbon-barrel-1240-cask-storage-bruichladdich,2025-04-14 00:00:00,2023-09-04 00:00:00,9400,(RESERVE NOT MET) THIS LOT CURRENTLY HAS: 33 BIDS,BRUICHLADDICH,2007,ISLAY,STILL IN CASK,FRESH BOURBON BARREL,56.7% AS OF 08/2023,52.2 RLA AS OF 08/2023,OPERATIONAL,16,56.7,92.06349206,52.2,No,WhiskyAuction
https://whiskyauctioneer.com/lot/1223-04/1-port-charlotte-2008-fresh-bourbon-barrel-cask-3246-cask-storage-bruichladdich,2025-04-14 00:00:00,2024-01-08 00:00:00,19500,(RESERVE HAS BEEN MET) THIS LOT CURRENTLY HAS: 15 BIDS,BRUICHLADDICH,2008,ISLAY,STILL IN CASK,FRESH EX-BOURBON BARREL,59.9% AS OF 11/23,96 RLA AS OF 11/23,OPERATIONAL,16,59.9,160.2671119,96,Yes,WhiskyAuction
https://whiskyauctioneer.com/lot/1222-01/1-port-charlotte-2008-fresh-bourbon-hogshead-cask-3245-cask-storage-whisky-broker,2025-04-14 00:00:00,2023-01-09 00:00:00,25500,(RESERVE HAS BEEN MET) THIS LOT CURRENTLY HAS: 18 BIDS,BRUICHLADDICH,2008,ISLAY,STILL IN CASK,FRESH EX-BOURBON HOGSHEAD,60.80%,80.3205 RLA,OPERATIONAL,15,60.8,132.1060855,80.3205,Yes,WhiskyAuction
https://whiskyauctioneer.com/lot/0422-01/1-hazelburn-1997-fresh-rum-02232-7-cask-storage-springbank,2025-04-14 00:00:00,2022-05-02 00:00:00,43000,(RESERVE HAS BEEN MET) THIS LOT CURRENTLY HAS: 25 BIDS,SPRINGBANK,1997,CAMPBELTOWN,STILL IN CASK,FRESH RUM,51.8% AS OF 2/22,42.6 RLA AS OF 2/22,OPERATIONAL,25,51.8,82.23938224,42.6,Yes,WhiskyAuction
https://whiskyauctioneer.com/lot/0122-09/1-springbank-1997-fresh-rum-242-cask-storage-springbank,2025-04-14 00:00:00,2022-02-07 00:00:00,35500,(RESERVE HAS BEEN MET) THIS LOT CURRENTLY HAS: 22 BIDS,SPRINGBANK,1997,CAMPBELTOWN,STILL IN CASK,FRESH RUM,49.6% AS OF 11/21,38.3 RLA AS OF 11/21,OPERATIONAL,25,49.6,77.21774194,38.3,Yes,WhiskyAuction
https://whiskyauctioneer.com/lot/1123-01/1-aberlour-1991-hogshead-9662-cask-storage-inveralmond-bond,2025-04-14 00:00:00,2023-12-05 00:00:00,14500,(RESERVE NOT MET) THIS LOT CURRENTLY HAS: 6 BIDS,ABERLOUR,1991,SPEYSIDE,STILL IN CASK,HOGSHEAD,41.3% AS OF 07/2023,40 RLA AS OF 07/2023,OPERATIONAL,32,41.3,96.85230024,40,No,WhiskyAuction
https://whiskyauctioneer.com/lot/0824-01/cask-ardmore-1998-hogshead-750723-stored-whisky-broker,2025-04-14 00:00:00,2024-09-09 00:00:00,15000,(RESERVE NOT MET) THIS LOT CURRENTLY HAS: 5 BIDS,ARDMORE,1998,HIGHLAND,STILL IN CASK,HOGSHEAD,50.9% AS OF 19/03/2024,BULK 146.85 LITRES AS OF 19/03/2024,OPERATIONAL,26,50.9,146.85,74.74665,No,WhiskyAuction
https://whiskyauctioneer.com/lot/0524-07/cask-ardmore-1998-hogshead-750704-stored-whisky-broker,2025-04-14 00:00:00,2024-06-10 00:00:00,12500,(RESERVE NOT MET) THIS LOT CURRENTLY HAS: 1 BIDS,ARDMORE,1998,HIGHLAND,STILL IN CASK,HOGSHEAD,52.20% AS OF 19/03/2024,BULK 118.83 LITRES AS OF 19/03/2024,OPERATIONAL,26,52.2,118.83,62.02926,No,WhiskyAuction
https://whiskyauctioneer.com/lot/0324-02/cask-ardmore-1998-hogshead-750706-stored-whiskybroker,2025-04-14 00:00:00,2024-04-08 00:00:00,20000,(RESERVE NOT MET) THIS LOT CURRENTLY HAS: 6 BIDS,ARDMORE,1998,HIGHLAND,STILL IN CASK,HOGSHEAD,52.3% AS OF 03/2024,BULK 148.3197 LITRES AS OF 03/2024,OPERATIONAL,26,52.3,148.3197,77.5712031,No,WhiskyAuction
https://whiskyauctioneer.com/lot/203603/1-ben-nevis-1996-hogshead-878-cask-storage-ben-nevis-distillery-sample-tbc,2025-04-14 00:00:00,2019-09-02 00:00:00,10000,(RESERVE NOT MET) THIS LOT CURRENTLY HAS: 5 BIDS,BEN NEVIS,1996,HIGHLAND,STILL IN CASK,HOGSHEAD,49.5% AS OF JUNE 2019,169.29 LITRE BULK AS OF JUNE 2019,OPERATIONAL,23,49.5,169.29,83.79855,No,WhiskyAuction
https://whiskyauctioneer.com/lot/1021-01/1-benriach-2013-hogshead-199-cask-storage-ben-nevis-distillery,2025-04-14 00:00:00,2021-11-08 00:00:00,4500,(RESERVE HAS BEEN MET) THIS LOT CURRENTLY HAS: 18 BIDS,BENRIACH,2013,SPEYSIDE,STILL IN CASK,HOGSHEAD,63.4% AS OF 9.12.2013,157.4 OLA AS OF 9.12.2013,OPERATIONAL,8,63.4,248.2649842,157.4,Yes,WhiskyAuction
https://whiskyauctioneer.com/lot/0921-01/1-benriach-2013-hogshead-198-cask-storage-ben-nevis-distillery,2025-04-14 00:00:00,2021-10-04 00:00:00,4900,(RESERVE HAS BEEN MET) THIS LOT CURRENTLY HAS: 29 BIDS,BENRIACH,2013,SPEYSIDE,STILL IN CASK,HOGSHEAD,63.4% AS OF 9.12.2013,149.1 BULK LITRES AS OF 9.12.2012,OPERATIONAL,8,63.4,149.1,94.5294,Yes,WhiskyAuction
https://whiskyauctioneer.com/lot/0821-01/1-benriach-2013-hogshead-197-cask-storage-ben-nevis-distillery,2025-04-14 00:00:00,2021-09-06 00:00:00,4000,(RESERVE HAS BEEN MET) THIS LOT CURRENTLY HAS: 18 BIDS,BENRIACH,2013,SPEYSIDE,STILL IN CASK,HOGSHEAD,63.4% AS OF 9.12.2013,162.5 BULK LITRE AS OF 9.12.2013,OPERATIONAL,8,63.4,162.5,103.025,Yes,WhiskyAuction
https://whiskyauctioneer.com/lot/0623-02/1-benrinnes-2014-single-hogshead-319475-cask-storage-nosbc,2025-04-14 00:00:00,2023-07-10 00:00:00,9000,(RESERVE NOT MET) THIS LOT CURRENTLY HAS: 28 BIDS,BENRINNES,2014,SPEYSIDE,STILL IN CASK,HOGSHEAD,57.6% AS OF 15/06/23,RLA 107.1 AS OF 15/06/23,OPERATIONAL,9,57.6,185.9375,107.1,No,WhiskyAuction
https://whiskyauctioneer.com/lot/1021-05/1-bunnahabhain-2008-hogshead-146-cask-storage-broxburn-bottlers,2025-04-14 00:00:00,2021-11-08 00:00:00,13500,(RESERVE HAS BEEN MET) THIS LOT CURRENTLY HAS: 18 BIDS,BUNNAHABHAIN,2008,ISLAY,STILL IN CASK,HOGSHEAD,53.2% AS OF 27.10.2020.,203.1 BULK LITRE AS OF 27.10.2020.,OPERATIONAL,13,53.2,203.1,108.0492,Yes,WhiskyAuction
https://whiskyauctioneer.com/lot/0524-11/cask-fettercairn-1997-single-hogshead-1382-stored-north-star-spirits,2025-04-14 00:00:00,2024-06-10 00:00:00,16000,(RESERVE NOT MET) THIS LOT CURRENTLY HAS: 6 BIDS,FETTERCAIRN,1997,HIGHLAND,STILL IN CASK,HOGSHEAD,55.40% AS OF 29/05/2024,BULK 118.375 LITRES AS OF 29/05/2024,OPERATIONAL,27,55.4,118.375,65.57975,No,WhiskyAuction
https://whiskyauctioneer.com/lot/0323-03/1-glen-elgin-2015-hogshead-800021-cask-storage-whisky-broker,2025-04-14 00:00:00,2023-04-10 00:00:00,3100,(RESERVE NOT MET) THIS LOT CURRENTLY HAS: 3 BIDS,GLEN ELGIN,2015,SPEYSIDE,STILL IN CASK,HOGSHEAD,60.2% AS OF 23/03/2023,BULK 221.0467 LITRES AS OF 23/03/2023,OPERATIONAL,8,60.2,221.0467,133.0701134,No,WhiskyAuction
https://whiskyauctioneer.com/lot/1021-08/1-glen-garioch-2008-hogshead-3174-cask-storage-broxburn-bottlers,2025-04-14 00:00:00,2021-11-08 00:00:00,5600,(RESERVE HAS BEEN MET) THIS LOT CURRENTLY HAS: 24 BIDS,GLEN GARIOCH,2008,HIGHLAND,STILL IN CASK,HOGSHEAD,53.9% AS OF 27.10.2020.,210.7 BULK LITRE AS OF 27.10.2020.,OPERATIONAL,13,53.9,210.7,113.5673,Yes,WhiskyAuction
https://whiskyauctioneer.com/lot/1021-09/1-glen-moray-2007-hogshead-800481-cask-storage-broxburn-bottlers,2025-04-14 00:00:00,2021-11-08 00:00:00,6200,(RESERVE NOT MET) THIS LOT CURRENTLY HAS: 23 BIDS,GLEN MORAY,2007,SPEYSIDE,STILL IN CASK,HOGSHEAD,57.7% AS OF 28.7.21,173.6 BULK LITRE AS OF 28.7.21,OPERATIONAL,14,57.7,173.6,100.1672,No,WhiskyAuction
https://whiskyauctioneer.com/lot/1021-07/1-glenrothes-2010-hogshead-4133-cask-storage-broxburn-bottlers,2025-04-14 00:00:00,2021-11-08 00:00:00,5070,(RESERVE HAS BEEN MET) THIS LOT CURRENTLY HAS: 15 BIDS,GLENROTHES,2010,SPEYSIDE,STILL IN CASK,HOGSHEAD,64.3% AS OF 27.10.2020.,138.2 BULK LITRE AS OF 27.10.2020.,OPERATIONAL,11,64.3,138.2,88.8626,Yes,WhiskyAuction
https://whiskyauctioneer.com/lot/0322-04a/1-glentauchers-2007-hogshead-900856-cask-storage-craigton,2025-04-14 00:00:00,2022-05-02 00:00:00,6800,(RESERVE HAS BEEN MET) THIS LOT CURRENTLY HAS: 19 BIDS,GLENTAUCHERS,2007,SPEYSIDE,STILL IN CASK,HOGSHEAD,61.3% AS OF 25.02.2022,137.8 BULK LITRE AS OF 25.02.2022,OPERATIONAL,15,61.3,137.8,84.4714,Yes,WhiskyAuction
https://whiskyauctioneer.com/lot/1021-06/1-glentauchers-2009-hogshead-138-cask-storage-broxburn-bottlers,2025-04-14 00:00:00,2021-11-08 00:00:00,6100,(RESERVE HAS BEEN MET) THIS LOT CURRENTLY HAS: 23 BIDS,GLENTAUCHERS,2009,SPEYSIDE,STILL IN CASK,HOGSHEAD,60.8% AS OF 27.10.2020.,199.6 BULK LITRE AS OF 27.10.2020.,OPERATIONAL,12,60.8,199.6,121.3568,Yes,WhiskyAuction
https://whiskyauctioneer.com/lot/0322-04/1-glentauchers-2007-hogshead-900856-cask-storage-craigton,2025-04-14 00:00:00,2022-04-04 00:00:00,5800,(RESERVE NOT MET) THIS LOT CURRENTLY HAS: 21 BIDS,GLENTAUCHERS,2007,SPEYSIDE,STILL IN CASK,HOGSHEAD,61.3% AS OF 25.02.2022,137.8 BULK LITRE AS OF 25.02.2022,OPERATIONAL,15,61.3,137.8,84.4714,No,WhiskyAuction
https://whiskyauctioneer.com/lot/0524-05/cask-orkney-single-malt-2008-hogshead-34-stored-edrington,2025-04-14 00:00:00,2024-06-10 00:00:00,5900,(RESERVE NOT MET) THIS LOT CURRENTLY HAS: 15 BIDS,Highland Park,2008,ISLAND,STILL IN CASK,HOGSHEAD,63.80%,BULK 225.23 LITRES,OPERATIONAL,16,63.8,225.23,143.69674,No,WhiskyAuction
https://whiskyauctioneer.com/lot/0524-04/cask-jura-2009-hogshead-103353-stored-invergordon,2025-04-14 00:00:00,2024-06-10 00:00:00,6000,(RESERVE NOT MET) THIS LOT CURRENTLY HAS: 1 BIDS,JURA,2009,ISLAND,STILL IN CASK,HOGSHEAD,57.92% AS OF MAY 2024,BULK 146.9 LITRES AS OF MAY 2024,OPERATIONAL,15,57.92,146.9,85.08448,No,WhiskyAuction
https://whiskyauctioneer.com/lot/0524-03/cask-jura-2009-hogshead-103352-stored-invergordon,2025-04-14 00:00:00,2024-06-10 00:00:00,6100,(RESERVE NOT MET) THIS LOT CURRENTLY HAS: 2 BIDS,JURA,2009,ISLAND,STILL IN CASK,HOGSHEAD,57.52% AS OF MAY 2024,BULK 131.6 LITRE AS OF MAY 2024,OPERATIONAL,15,57.52,131.6,75.69632,No,WhiskyAuction
https://whiskyauctioneer.com/lot/1223-02/1-jura-1988-hogshead-1357-cask-storage-whiskybroker,2025-04-14 00:00:00,2024-01-08 00:00:00,25000,(RESERVE NOT MET) THIS LOT CURRENTLY HAS: 7 BIDS,JURA,1988,ISLAND,STILL IN CASK,HOGSHEAD,47.9% AS OF 23/05/2023,71.3730 RLA AS OF 23/05/2023,OPERATIONAL,36,47.9,149.0041754,71.373,No,WhiskyAuction
https://whiskyauctioneer.com/lot/0822-08/1-jura-1992-hogshead-5486-cask-storage-whiskybroker,2025-04-14 00:00:00,2022-09-05 00:00:00,20300,(No reserve/bid info),JURA,1992,ISLAND,STILL IN CASK,HOGSHEAD,42.6% AS OF 18/08/2022,43.5885 RLA AS OF 18/08/2022,OPERATIONAL,30,42.6,102.3204225,43.5885,No,WhiskyAuction
https://whiskyauctioneer.com/lot/0624-01/cask-arran-1996-hogshead-96894-stored-lagg-distillery,2025-04-14 00:00:00,2024-07-08 00:00:00,21000,(RESERVE HAS BEEN MET) THIS LOT CURRENTLY HAS: 17 BIDS,LOCHRANZA,1996,ISLAND,STILL IN CASK,HOGSHEAD,49.1% AS OF APRIL 2024,BULK 166.1 LITRES AS OF APRIL 2024,OPERATIONAL,28,49.1,166.1,81.5551,Yes,WhiskyAuction
https://whiskyauctioneer.com/lot/0524-02/cask-longmorn-2013-hogshead-2804-stored-inveralmond-bond,2025-04-14 00:00:00,2024-06-10 00:00:00,6500,(RESERVE NOT MET) THIS LOT CURRENTLY HAS: 15 BIDS,LONGMORN,2013,SPEYSIDE,STILL IN CASK,HOGSHEAD,61.80% AS OF 08/05/2024,BULK 164.2 LITRES AS OF 08/05/2024,OPERATIONAL,11,61.8,164.2,101.4756,No,WhiskyAuction
https://whiskyauctioneer.com/lot/0524-01/cask-longmorn-2013-hogshead-2805-stored-inveralmond-bond,2025-04-14 00:00:00,2024-06-10 00:00:00,6700,(RESERVE NOT MET) THIS LOT CURRENTLY HAS: 15 BIDS,LONGMORN,2013,SPEYSIDE,STILL IN CASK,HOGSHEAD,62.70% AS OF 08/05/2024,BULK 170.0 LITRES AS OF 08/05/2024,OPERATIONAL,11,62.7,170,106.59,No,WhiskyAuction
https://whiskyauctioneer.com/lot/252546/1-port-dundas-2009-hogshead-756119-cask-storage-whiskybroker,2025-04-14 00:00:00,2020-03-11 00:00:00,4450,(RESERVE HAS BEEN MET) THIS LOT CURRENTLY HAS: 25 BIDS,PORT DUNDAS,2009,LOWLAND,STILL IN CASK,HOGSHEAD,65.50%,211.5 BULK LITRE,CLOSED,10,65.5,211.5,138.5325,Yes,WhiskyAuction
https://whiskyauctioneer.com/lot/0921-10/1-royal-brackla-2007-hogshead-305004-cask-storage-whiskybroker,2025-04-14 00:00:00,2021-10-04 00:00:00,8700,(RESERVE HAS BEEN MET) THIS LOT CURRENTLY HAS: 27 BIDS,ROYAL BRACKLA,2007,HIGHLAND,STILL IN CASK,HOGSHEAD,60.4% AS OF 2021,114.0 RLA AS OF 2021,OPERATIONAL,14,60.4,188.7417219,114,Yes,WhiskyAuction
https://whiskyauctioneer.com/lot/302013/1-royal-brackla-2007-hogshead-305002-cask-storage-whiskybroker,2025-04-14 00:00:00,2020-11-09 00:00:00,4900,(RESERVE NOT MET) THIS LOT CURRENTLY HAS: 17 BIDS,ROYAL BRACKLA,2007,HIGHLANDQ,STILL IN CASK,HOGSHEAD,61.2% AS OF 19/10/2020,182.25 BULK LITRE AS OF 19/10/2020,OPERATIONAL,13,61.2,182.25,111.537,No,WhiskyAuction
https://whiskyauctioneer.com/lot/1221-01/1-springbank-1995-hogshead-501-cask-storage-whiskybroker,2025-04-14 00:00:00,2022-01-10 00:00:00,68000,(RESERVE HAS BEEN MET) THIS LOT CURRENTLY HAS: 57 BIDS,SPRINGBANK,1995,CAMPBELTOWN,STILL IN CASK,HOGSHEAD,47.9% AS OF 05/21,47.04 RLA AS OF 05/21,OPERATIONAL,26,47.9,98.2045929,47.04,Yes,WhiskyAuction
https://whiskyauctioneer.com/lot/323417/1-tobermory-1995-hogshead-1975-cask-storage-deanston-distillery,2025-04-14 00:00:00,2021-01-11 00:00:00,17500,(RESERVE NOT MET) THIS LOT CURRENTLY HAS: 20 BIDS,TOBERMORY,1995,ISLAND,STILL IN CASK,HOGSHEAD,53.1% AS OF 9/2020,170 BULK LITRES AS OF 9/2020,OPERATIONAL,25,53.1,170,90.27,No,WhiskyAuction
https://whiskyauctioneer.com/lot/299840/ledaig-2009-hogshead-700502-cask-storage-whiskybroker,2025-04-14 00:00:00,2020-11-09 00:00:00,13500,(RESERVE HAS BEEN MET) THIS LOT CURRENTLY HAS: 25 BIDS,TOBERMORY,2009,ISLAND,STILL IN CASK,HOGSHEAD,59.9% AS OF 8/10/2020,200.74 BULK LITRE AS OF 8/10/2020,OPERATIONAL,11,59.9,200.74,120.24326,Yes,WhiskyAuction
https://whiskyauctioneer.com/lot/338550/1-tomatin-1983-hogshead-7756-cask-storage-whiskybroker,2025-04-14 00:00:00,2021-04-05 00:00:00,52000,(RESERVE HAS BEEN MET) THIS LOT CURRENTLY HAS: 19 BIDS,TOMATIN,1983,HIGHLAND,STILL IN CASK,HOGSHEAD,54.3% AS OF 13/1/2021,115.5816 BULK LITRE AS OF 13/1/2021,OPERATIONAL,38,54.3,115.5816,62.7608088,Yes,WhiskyAuction
https://whiskyauctioneer.com/lot/0323-05/1-williamson-2014-hogshead-294-cask-storage-whisky-broker,2025-04-14 00:00:00,2023-04-10 00:00:00,17000,(RESERVE NOT MET) THIS LOT CURRENTLY HAS: 11 BIDS,Unknown,2014,ISLAY,STILL IN CASK,HOGSHEAD,66.7% AS OF 27/03/2023,BULK 196.4038 LITRES AS OF 27/03/2023,OPERATIONAL,9,66.7,196.4038,131.0013346,No,WhiskyAuction
https://whiskyauctioneer.com/lot/5018485/1-orkney-single-malt-2005-hogshead-dru18a171-cask-storage-whiskybroker,2025-04-14 00:00:00,2021-08-09 00:00:00,8000,(RESERVE NOT MET) THIS LOT CURRENTLY HAS: 14 BIDS,Unknown,2005,ISLAND,STILL IN CASK,HOGSHEAD,60.06% AS OF 5/2020,28.9 BULK LITRE AS OF 5/2020,OPERATIONAL,16,60.06,28.9,17.35734,No,WhiskyAuction
https://whiskyauctioneer.com/lot/138618/1-sherried-blended-scotch-whisky-2012-hogshead-13-edrington,2025-04-14 00:00:00,2018-11-05 00:00:00,1800,(RESERVE HAS BEEN MET) THIS LOT CURRENTLY HAS: 5 BIDS,Edrington,2021,SCOTLAND,STILL IN CASK,HOGSHEAD,65.80%,237.6 BULK LITRES / 156.38 RLA,OPERATIONAL,-3,65.8,237.6595745,156.38,Yes,WhiskyAuction
https://whiskyauctioneer.com/lot/121254/1-glen-moray-1981-hogshead-454-cask-storage-glen-moray,2025-04-14 00:00:00,2018-07-02 00:00:00,23000,(RESERVE NOT MET) THIS LOT CURRENTLY HAS: 11 BIDS,GLEN MORAY,2004,SPEYSIDE,STILL IN CASK,HOGSHEAD,49.26%,NEW BULK 118 LITRES,OPERATIONAL,37,49.26,118,58.1268,No,WhiskyAuction
https://whiskyauctioneer.com/lot/116907/1-glen-moray-1981-hogshead-454-cask-storage-glen-moray,2025-04-14 00:00:00,2018-06-04 00:00:00,25500,(RESERVE NOT MET) THIS LOT CURRENTLY HAS: 12 BIDS,GLEN MORAY,2004,SPEYSIDE,STILL IN CASK,HOGSHEAD,49.26%,NEW BULK 118 LITRES,OPERATIONAL,37,49.26,118,58.1268,No,WhiskyAuction
https://whiskyauctioneer.com/lot/151628/1-speyside-1996-hogshead-49-cask-storage-inver-house,2025-04-14 00:00:00,2019-01-07 00:00:00,6000,(RESERVE HAS BEEN MET) THIS LOT CURRENTLY HAS: 8 BIDS,SPEYSIDE,1996,HIGHLAND,STILL IN CASK,HOGSHEAD,53.00%,148 LITRE AS OF NOVEMBER 2018,OPERATIONAL,22,53,148,78.44,Yes,WhiskyAuction
https://whiskyauctioneer.com/lot/1124-02a/cask-adnams-2011-jack-daniels-barrel-x15-stored-cadus-vaults,2025-04-14 00:00:00,2025-01-06 00:00:00,1000,(RESERVE NOT MET) THIS LOT CURRENTLY HAS: 5 BIDS,COPPER HOUSE,2011,ENGLAND,STILL IN CASK,JACK DANIEL'S BARREL,64.8% AS OF OCTOBER 2024,BULK 115.4 LITRES AS OF OCTOBER 2024,OPERATIONAL,14,64.8,115.4,74.7792,No,WhiskyAuction
https://whiskyauctioneer.com/lot/1124-02/cask-copper-house-2011-jack-daniels-barrel-x15-stored-cadus-vaults,2025-04-14 00:00:00,2024-12-02 00:00:00,1000,(RESERVE NOT MET) THIS LOT CURRENTLY HAS: 4 BIDS,COPPER HOUSE,2011,ENGLAND,STILL IN CASK,JACK DANIEL'S BARREL,64.8% AS OF OCTOBER 2024,BULK 115.4 LITRES AS OF OCTOBER 2024,OPERATIONAL,13,64.8,115.4,74.7792,No,WhiskyAuction
https://whiskyauctioneer.com/lot/0322-08/1-tullibardine-2012-first-fill-px-quarter-cask-651248-cask-storage-whiskybroker,2025-04-14 00:00:00,2022-04-04 00:00:00,3000,(RESERVE NOT MET) THIS LOT CURRENTLY HAS: 4 BIDS,TULLIBARDINE,2012,HIGHLAND,STILL IN CASK,MADEIRA QUARTER CASK,56.8% AS OF 11/21,66 RLA AS OF 11/21,OPERATIONAL,10,56.8,116.1971831,66,No,WhiskyAuction
https://whiskyauctioneer.com/lot/0222-05/1-tullibardine-2012-madeira-quarter-cask-651256-cask-storage-whiskybroker,2025-04-14 00:00:00,2022-03-07 00:00:00,2700,(RESERVE NOT MET) THIS LOT CURRENTLY HAS: 7 BIDS,TULLIBARDINE,2012,HIGHLAND,STILL IN CASK,MADEIRA QUARTER CASK,56.8% AS OF 11/21,64 RLA AS OF 11/21,OPERATIONAL,10,56.8,112.6760563,64,No,WhiskyAuction
https://whiskyauctioneer.com/lot/1123-03/1-allt-bhainne-2009-hogshead-cask-29814-cask-storage-whisky-broker,2025-04-14 00:00:00,2023-12-05 00:00:00,13000,(RESERVE NOT MET) THIS LOT CURRENTLY HAS: 11 BIDS,ALLT-A-BHAINNE,2009,HOGSHEAD,STILL IN CASK,OCTAVE,63% AS OF 11/2023,131.3232 RLA AS OF 11/2023,OPERATIONAL,14,63,208.4495238,131.3232,No,WhiskyAuction
https://whiskyauctioneer.com/lot/1123-02/1-tullibardine-2015-octave-cask-650935a-cask-storage-whisky-broker,2025-04-14 00:00:00,2023-12-05 00:00:00,1300,(RESERVE NOT MET) THIS LOT CURRENTLY HAS: 3 BIDS,TULLIBARDINE,2015,HIGHLAND,STILL IN CASK,OCTAVE,58.6% AS OF 11/2023,28.0072 RLA AS OF 11/2023,OPERATIONAL,8,58.6,47.79385666,28.0072,No,WhiskyAuction
https://whiskyauctioneer.com/lot/1123-05/1-tullibardine-2013-1st-fill-vino-santo-quarter-cask-6557301-cask-storage-whisky-broker,2025-04-14 00:00:00,2023-12-05 00:00:00,3400,(RESERVE NOT MET) THIS LOT CURRENTLY HAS: 4 BIDS,TULLIBARDINE,2015,HIGHLAND,STILL IN CASK,OCTAVE,58.8% AS OF 09/2023,47.0286 RLA AS OF 09/2023,OPERATIONAL,8,58.8,79.98061224,47.0286,No,WhiskyAuction
https://whiskyauctioneer.com/lot/321459/1-aultmore-2011-oloroso-octave-800613b-cask-storage-whiskybroker,2025-04-14 00:00:00,2021-01-11 00:00:00,2975,(RESERVE HAS BEEN MET) THIS LOT CURRENTLY HAS: 28 BIDS,AULTMORE,2011,SPEYSIDE,STILL IN CASK,OLOROSO OCTAVE,60.2% AS OF 3/12/2020,53.9006 BULK LITRE AS OF 3/12/2020,OPERATIONAL,10,60.2,53.9006,32.4481612,Yes,WhiskyAuction
https://whiskyauctioneer.com/lot/0622-03/1-craigellachie-2007-oloroso-quarter-cask-90050596-cask-storage-coleburn,2025-04-14 00:00:00,2022-07-04 00:00:00,4400,(RESERVE NOT MET) THIS LOT CURRENTLY HAS: 17 BIDS,CRAIGELLACHIE,2007,SPEYSIDE,STILL IN CASK,OLOROSO QUARTER CASK,54.05% AS OF 17/03/2022,102.8 BULK LITRES AS OF 17/03/2022,OPERATIONAL,15,54.05,102.8,55.5634,No,WhiskyAuction
https://whiskyauctioneer.com/lot/0122-05/1-inchgower-2010-oloroso-quarter-cask-801394a2010-cask-storage-whiskybroker,2025-04-14 00:00:00,2022-02-07 00:00:00,4500,(RESERVE HAS BEEN MET) THIS LOT CURRENTLY HAS: 9 BIDS,INCHGOWER,2010,SPEYSIDE,STILL IN CASK,OLOROSO QUARTER CASK,60.3% AS OF 24/11/2021,119.1080 BULK LITRE AS OF 14/1/2021,OPERATIONAL,12,60.3,119.108,71.822124,Yes,WhiskyAuction
https://whiskyauctioneer.com/lot/309998/1-glenrothes-2015-oloroso-sherry-hogshead-5752-cask-storage-whiskybroker,2025-04-14 00:00:00,2020-12-07 00:00:00,4400,(RESERVE HAS BEEN MET) THIS LOT CURRENTLY HAS: 20 BIDS,GLENROTHES,2015,SPEYSIDE,STILL IN CASK,OLOROSO SHERRY HOGSHEAD,66.0% AS OF 13/10/2020,209.777 BULK LITRE AS OF 13/10/2020,OPERATIONAL,5,66,209.777,138.45282,Yes,WhiskyAuction
https://whiskyauctioneer.com/lot/0522-02/1-craigellachie-2012-px-barrique-900311-cask-storage-coleburn,2025-04-14 00:00:00,2022-06-06 00:00:00,12000,(RESERVE HAS BEEN MET) THIS LOT CURRENTLY HAS: 26 BIDS,CRAIGELLACHIE,2012,SPEYSIDE,STILL IN CASK,PX BARRIQUE,59.55% AS OF 17/03/2022,190 BULK LITRES AS OF 17/03/2022,OPERATIONAL,10,59.55,190,113.145,Yes,WhiskyAuction
https://whiskyauctioneer.com/lot/0622-02/1-craigellachie-2007-px-quarter-cask-90050593-cask-storage-coleburn,2025-04-14 00:00:00,2022-07-04 00:00:00,8000,(RESERVE NOT MET) THIS LOT CURRENTLY HAS: 11 BIDS,CRAIGELLACHIE,2007,SPEYSIDE,STILL IN CASK,PX QUARTER CASK,54.31% AS OF 17/03/2022,102.2 BULK LITRES AS OF 17/03/2022,OPERATIONAL,15,54.31,102.2,55.50482,No,WhiskyAuction
https://whiskyauctioneer.com/lot/0122-04/1-glen-spey-2009-1st-fill-px-quarter-cask-8061822009-cask-storage-whiskybroker,2025-04-14 00:00:00,2022-02-07 00:00:00,4500,(RESERVE HAS BEEN MET) THIS LOT CURRENTLY HAS: 13 BIDS,GLEN SPEY,2009,SPEYSIDE,STILL IN CASK,PX QUARTER CASK,60.4% AS OF 11/21,62.3 RLA AS OF 11/21,OPERATIONAL,13,60.4,103.1456954,62.3,Yes,WhiskyAuction
